,DATE,SNOW,SNWD,TMAX,TMIN,WEEKDAY,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,Flux,PrevFlux24,PrevFlux48,SNOW24,SNOW48,SNOW7,MON,TUE,WED,THU,FRI,SAT,SUN,KMEANS30,KMEANS29,KMEANS28,KMEANS27,KMEANS26,KMEANS25,KMEANS24,KMEANS23,KMEANS22,KMEANS21,KMEANS20,KMEANS19,KMEANS18,KMEANS17,KMEANS16,KMEANS15,KMEANS14,KMEANS13,KMEANS12,KMEANS11,KMEANS10,KMEANS9,KMEANS8,KMEANS7,KMEANS6,KMEANS5,KMEANS4,KMEANS3
4024,2015-02-19,0.0,9.0,45.0,10.0,3,14,11,6,-17,-32,-34,-22,69,111,31,30,60,68,-79,6,60,-60,-33,70,47,-1,44,3,13,365,17.0,-376.0,0.0,1.0,1.6,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,2,2,16,2,10,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4025,2015-02-20,1.5,10.0,52.0,10.0,4,8,7,0,-24,-38,-33,-48,67,56,-12,-8,24,-20,71,16,15,-55,44,73,100,186,111,129,60,729,365.0,382.0,0.0,0.0,1.6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,24,21,2,14,5,9,0,0,16,4,11,5,1,0,6,0,3,2,4,1,1,1,2
4026,2015-02-21,6.4,15.0,36.0,24.0,5,29,20,14,-3,-33,-10,14,78,97,114,8,37,50,49,-45,-82,-71,11,-7,8,-47,-18,1,11,225,729.0,1094.0,1.5,1.5,3.1,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4027,2015-02-22,0.0,0.0,33.0,13.0,6,12,15,1,-6,-29,-14,26,-39,-92,-152,-88,-88,-69,-54,-108,-40,-86,16,-31,-15,1,-23,24,-1,-840,225.0,954.0,6.4,7.9,9.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,18,8,16,11,12,6,3,6,11,3,2,11,8,10,10,13,7,11,9,9,5,1,1,2,0,2,0
4028,2015-03-01,4.2,17.0,34.0,-1.0,6,6,4,10,-12,-23,-22,17,-47,-71,-184,-181,-141,-128,-142,-133,-102,-92,-19,26,45,21,-6,4,-13,-1183,-840.0,-615.0,0.0,6.4,9.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,17,23,3,26,4,4,19,9,9,4,3,2,11,4,10,10,13,7,3,7,1,5,1,1,2,0,2,0
4029,2015-03-02,3.6,19.0,35.0,19.0,0,16,7,-7,-11,-27,-9,16,185,138,-3,-13,-29,-19,-41,-52,-101,-149,-64,-59,-3,-49,0,-20,2,-292,-1183.0,-2023.0,4.2,4.2,13.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,26,15,16,11,12,1,14,12,10,14,15,13,1,0,14,5,2,10,2,8,6,2,3,5,5,4,3,1
4030,2015-03-03,1.2,14.0,43.0,24.0,1,17,12,9,-13,-25,-10,9,235,114,59,26,21,-24,-18,-31,-71,-167,-111,-47,-61,-37,21,-5,1,-96,-292.0,-1475.0,3.6,7.8,15.7,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,4,21,4,10,21,23,4,11,17,19,9,8,9,12,0,4,6,8,4,7,6,7,2,4,4,3,1
4031,2015-03-04,0.8,15.0,31.0,5.0,2,9,22,5,-20,-13,-8,53,192,109,52,41,-4,-53,-14,-19,-80,-96,-97,-17,-55,-7,-25,-7,8,-24,-96.0,-388.0,1.2,4.8,16.9,0.0,0.5,1.0,0.5,0.0,0.0,0.0,13,12,7,2,5,15,12,5,17,6,7,14,4,12,5,8,7,3,10,5,8,1,6,0,0,2,0,1
4032,2015-03-06,0.0,14.0,34.0,-2.0,4,16,18,6,-19,-32,16,31,86,148,-11,-22,13,65,36,-23,0,1,116,114,128,155,161,29,-11,1021,-24.0,-120.0,0.8,2.0,17.7,0.0,0.0,0.0,0.5,1.0,0.5,0.0,5,7,4,14,22,2,17,15,18,13,17,7,14,3,8,1,11,9,0,6,4,3,2,4,1,1,1,2
4033,2015-03-07,0.0,13.0,44.0,3.0,5,15,14,7,-15,-24,-17,-3,-6,115,-18,-38,30,7,61,15,-88,-77,59,102,31,3,6,-8,19,190,1021.0,997.0,0.0,0.8,16.2,0.0,0.0,0.0,0.0,0.5,1.0,0.5,21,24,9,15,9,7,18,6,15,10,16,15,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
4034,2015-03-09,0.0,11.0,48.0,14.0,0,12,11,-6,-18,-43,-55,-36,109,78,-18,-10,27,-18,13,-12,-31,-40,-52,17,-11,-67,-32,-30,1,-211,190.0,1211.0,0.0,0.0,9.8,1.0,0.5,0.0,0.0,0.0,0.0,0.5,26,13,16,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4035,2015-03-10,0.0,10.0,47.0,13.0,1,9,11,2,-22,-24,-27,-23,165,155,59,-8,27,-25,45,-28,-63,-132,-18,-20,-19,-63,-18,-6,-20,-43,-211.0,-21.0,0.0,0.0,9.8,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,4,1,25,14,8,3,4,20,0,11,9,16,9,12,0,4,0,1,0,2,8,7,2,4,4,3,1
4036,2015-03-11,0.0,9.0,51.0,14.0,2,17,12,5,-25,-21,-28,-24,134,69,50,30,-16,0,-36,45,-53,-68,-63,11,-38,-18,-6,2,-6,-27,-43.0,-254.0,0.0,0.0,5.6,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4037,2015-03-12,0.0,6.0,53.0,14.0,3,7,5,-2,-16,-28,-52,-37,92,123,-8,-4,-21,-17,0,-17,-22,-69,-97,-57,91,-20,26,26,-5,-102,-27.0,-70.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4038,2015-03-13,0.0,4.0,44.0,14.0,4,9,15,-5,-13,-40,-31,-66,57,26,-25,-12,35,75,11,38,-16,6,53,185,182,110,100,13,10,717,-102.0,-129.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,14,19,2,24,21,2,14,5,9,0,0,16,4,11,5,1,0,6,0,3,2,4,1,1,1,2
4039,2015-03-14,0.0,2.0,58.0,20.0,5,5,26,-4,0,-29,-31,-65,-24,-16,25,0,110,98,55,143,103,21,110,79,30,39,-24,-11,-28,612,717.0,615.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,19,14,4,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4040,2015-03-15,0.0,1.0,57.0,20.0,6,6,1,9,-2,-21,-39,-19,-65,-67,-131,-127,-85,-11,0,-1,4,-72,10,88,112,56,9,6,2,-337,612.0,1329.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4041,2015-03-16,0.0,0.0,63.0,26.0,0,37,12,-8,-20,-38,-45,-29,137,41,-4,47,23,25,-9,15,-63,-88,-47,14,-17,-19,12,-1,0,-25,-337.0,275.0,0.0,0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4042,2015-03-17,0.0,0.0,65.0,27.0,1,11,6,-1,-17,-28,-23,-74,182,100,15,60,56,17,-12,-11,-112,-105,-23,23,-13,-56,-4,-15,-10,-34,-25.0,-362.0,0.0,0.0,-0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4043,2015-03-18,0.0,0.0,66.0,29.0,2,10,0,3,-20,-30,-26,-68,103,75,-54,-8,2,-3,7,6,-54,-75,-41,6,-22,16,18,3,4,-148,-34.0,-59.0,0.0,0.0,-0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4044,2015-03-19,0.0,0.0,56.0,31.0,3,9,13,-6,-16,-43,-29,-61,92,46,-14,51,22,-9,-57,-53,28,-68,-34,89,18,-32,20,-14,9,-39,-148.0,-182.0,0.0,0.0,-0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,10,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4045,2015-03-20,0.0,0.0,50.0,19.0,4,0,13,-4,-7,-35,-18,-103,75,-6,-23,-69,18,-24,52,-99,-63,-4,44,101,137,93,30,49,2,159,-39.0,-187.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4046,2015-03-21,0.0,0.0,56.0,19.0,5,7,18,2,-19,-31,-40,-72,-113,-15,-83,-65,-22,113,74,43,64,0,124,94,49,-35,18,-16,-16,79,159.0,120.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,5,0,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4047,2015-03-22,0.0,0.0,62.0,21.0,6,2,7,0,-13,-30,-27,-32,-53,-50,-134,-128,-58,-47,-40,8,27,-31,81,35,27,19,31,34,31,-341,79.0,238.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4048,2015-03-23,0.0,0.0,60.0,25.0,0,11,17,-2,-18,-26,-63,-59,225,28,-8,9,-5,-9,21,14,13,-82,-107,115,-48,-44,-4,-11,1,-32,-341.0,-262.0,0.0,0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4049,2015-03-24,0.5,1.0,57.0,28.0,1,3,9,3,-5,-27,-91,41,209,93,10,-11,-52,7,32,-9,-33,-128,-98,23,-4,-80,-7,-17,5,-127,-32.0,-373.0,0.0,0.0,-0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4050,2015-03-25,1.4,2.0,45.0,26.0,2,10,19,8,-10,-33,-82,4,182,90,-36,-54,-24,58,15,33,-21,-99,-20,40,-43,-42,17,10,-8,14,-127.0,-159.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4051,2015-03-26,0.0,1.0,40.0,17.0,3,12,6,4,-16,-35,-55,-7,156,52,5,18,56,15,2,-32,-35,-58,-120,118,3,-17,20,8,-7,93,14.0,-113.0,1.4,1.9,1.9,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4052,2015-03-27,0.0,0.0,51.0,17.0,4,12,11,-7,-3,-29,-87,-12,118,6,21,-59,34,21,-10,-53,-96,-65,-44,94,143,85,79,7,-3,163,93.0,107.0,0.0,1.4,1.9,0.0,0.0,0.0,0.5,1.0,0.5,0.0,22,16,13,10,6,11,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4053,2015-03-28,0.0,0.0,61.0,28.0,5,20,0,3,-12,-26,-107,-51,-59,-57,-5,-61,-34,72,48,28,-29,-18,-53,100,13,-10,-30,-20,3,-285,163.0,256.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4054,2015-03-29,0.0,0.0,68.0,28.0,6,8,4,1,-16,-31,0,-23,-45,-72,-173,-187,-136,-151,-20,-31,-61,-1,-30,21,55,11,40,-5,2,-840,-285.0,-122.0,0.0,0.0,1.9,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,8,13,22,2,9,9,4,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4055,2015-03-30,0.0,0.0,62.0,25.0,0,20,4,-8,-12,-35,-125,-1,129,-10,-14,31,45,33,-6,-5,-53,-74,-146,52,15,-14,-17,-24,0,-215,-840.0,-1125.0,0.0,0.0,1.9,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4056,2015-03-31,0.0,0.0,64.0,26.0,1,6,15,6,-13,-26,-108,3,155,94,50,60,42,-74,-23,-29,-91,-95,-28,55,-31,-29,5,-3,3,-56,-215.0,-1055.0,0.0,0.0,1.9,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4057,2015-04-01,0.0,0.0,68.0,26.0,2,2,6,7,-7,-32,-100,41,112,94,24,-22,-37,-2,-7,-6,-14,-55,-92,13,25,-35,20,4,-1,-62,-56.0,-271.0,0.0,0.0,1.4,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4058,2015-04-02,0.0,0.0,55.0,28.0,3,14,17,4,-17,-34,-99,38,101,8,-32,-23,67,34,25,-16,-50,-47,-23,43,-38,-52,6,-2,2,-74,-62.0,-118.0,0.0,0.0,-0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4059,2015-04-03,1.7,2.0,48.0,23.0,4,12,19,0,-10,-37,-105,21,111,3,-31,-55,31,-15,-11,37,-12,-9,119,102,111,40,45,21,2,389,-74.0,-136.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4060,2015-04-04,0.0,0.0,44.0,16.0,5,6,4,-5,-12,-37,-99,0,-66,2,64,-37,56,24,-29,70,37,-8,-12,-59,-6,1,-23,8,1,-120,389.0,315.0,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4061,2015-04-05,0.0,0.0,58.0,16.0,6,13,0,-7,-5,-13,-11,-18,-15,-48,-146,-135,-123,-69,-107,-78,-114,-76,-24,88,50,26,41,41,7,-723,-120.0,269.0,0.0,1.7,1.7,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,18,25,8,13,22,2,9,9,4,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4062,2015-04-06,0.0,0.0,63.0,21.0,0,16,2,-2,-22,-20,-118,-1,108,54,-11,-12,-38,-40,0,-33,-75,-10,-15,55,-22,4,5,29,5,-141,-723.0,-843.0,0.0,0.0,1.7,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,26,6,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4063,2015-04-07,0.0,0.0,65.0,24.0,1,17,14,-3,-11,-21,-107,69,158,9,85,46,-34,24,-16,-5,-23,-55,-96,-10,-28,-43,5,10,-15,-30,-141.0,-864.0,0.0,0.0,1.7,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4064,2015-04-08,0.0,0.0,61.0,24.0,2,9,5,-2,-16,-25,-135,32,174,9,-29,25,30,39,-36,-38,-104,-63,-39,64,8,-62,-2,12,-3,-147,-30.0,-171.0,0.0,0.0,1.7,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4065,2015-04-09,2.4,2.0,55.0,27.0,3,11,18,8,-17,-39,-93,60,164,74,73,-14,13,9,-54,-13,-97,-30,-67,41,-4,9,22,5,-5,74,-147.0,-177.0,0.0,0.0,1.7,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4066,2015-04-10,0.0,0.0,48.0,22.0,4,6,4,10,-17,-52,-113,8,-21,45,52,22,-12,-27,-11,-41,58,-23,60,115,126,68,64,48,14,383,74.0,-73.0,2.4,2.4,4.1,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4067,2015-04-11,0.0,0.0,58.0,22.0,5,19,18,-4,-8,-30,-121,-33,-100,-38,21,26,100,38,47,87,49,-38,1,25,-11,-21,17,-11,23,56,383.0,457.0,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4068,2015-04-12,0.0,0.0,63.0,23.0,6,2,-3,-9,-2,-25,-54,35,-43,-46,-145,-154,-88,-70,-98,-27,-58,-58,-44,-29,-14,0,18,-9,10,-911,56.0,439.0,0.0,0.0,2.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,18,25,8,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4069,2015-04-13,0.0,0.0,56.0,21.0,0,27,8,-1,-23,-34,-141,-6,94,30,-40,-85,-31,4,-39,3,-79,-32,-75,57,17,-10,7,25,-2,-326,-911.0,-855.0,0.0,0.0,2.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,26,6,23,1,9,11,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4070,2015-04-14,0.0,0.0,65.0,20.0,1,5,9,11,-13,-25,-109,25,107,62,22,-31,2,-25,-13,-51,-114,-98,-23,63,-12,-26,14,14,1,-205,-326.0,-1237.0,0.0,0.0,2.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4071,2015-04-15,0.0,0.0,68.0,25.0,2,14,11,-6,-11,-22,-102,-5,160,108,98,20,-35,-22,-16,4,-94,-22,-151,86,-12,-27,-12,-17,4,-49,-205.0,-531.0,0.0,0.0,2.4,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4072,2015-04-16,0.0,0.0,37.0,25.0,3,11,9,5,-14,-40,-89,12,153,45,3,14,-15,-44,-17,-10,-155,-113,-121,38,-15,-22,5,-26,-2,-388,-49.0,-254.0,0.0,0.0,2.4,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4073,2015-04-17,0.0,0.0,50.0,29.0,4,1,3,-15,-27,-28,-100,-49,90,24,-26,-50,-38,-109,-69,-139,-228,-84,-119,12,83,-34,-30,-20,-10,-962,-388.0,-437.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,22,16,13,10,6,11,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4074,2015-04-18,1.9,2.0,51.0,29.0,5,4,-4,4,-1,-20,-58,-50,-91,-17,6,5,44,14,-87,-46,-17,-54,-42,68,15,21,-7,-20,-17,-350,-962.0,-1350.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4075,2015-04-19,0.0,0.0,36.0,30.0,6,-8,-11,-2,-14,-4,-24,3,-32,-49,-27,-74,-67,-34,-34,-32,14,2,66,57,56,40,33,11,12,-118,-350.0,-1312.0,1.9,1.9,1.9,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4076,2015-04-20,1.6,2.0,48.0,29.0,0,19,16,1,-15,-30,-83,2,42,90,56,29,1,54,4,-105,-135,-144,-95,45,-23,-47,-9,-17,12,-332,-118.0,-468.0,0.0,1.9,1.9,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4077,2015-04-21,0.0,0.0,52.0,25.0,1,3,5,-5,-10,-23,-98,-14,-19,91,34,33,59,5,-26,-14,-33,-53,-6,43,36,10,2,4,8,32,-332.0,-450.0,1.6,1.6,3.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4078,2015-04-22,0.0,0.0,64.0,25.0,2,4,16,-3,-1,-30,-104,-13,2,82,-41,49,62,12,-20,-28,-32,-56,-61,82,56,-2,8,-2,5,-15,32.0,-300.0,0.0,1.6,3.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,2,19,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4079,2015-04-23,0.0,0.0,63.0,29.0,3,11,6,5,-9,-25,-103,-29,91,27,-30,15,-22,-44,-74,8,-66,-47,-91,46,87,36,33,4,-4,-175,-15.0,17.0,0.0,0.0,3.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4080,2015-04-24,0.0,0.0,63.0,28.0,4,10,3,5,-20,-36,-79,-64,-24,8,-9,-46,-10,-15,-17,-41,-62,-99,-54,71,22,33,37,20,22,-345,-175.0,-190.0,0.0,0.0,3.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,22,16,13,10,6,11,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
4081,2015-04-25,0.0,0.0,58.0,28.0,5,8,14,-3,0,-37,-74,-54,-42,-6,30,-3,26,39,60,-10,-53,35,15,92,42,-2,57,10,46,190,-345.0,-520.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
4082,2015-04-26,0.0,0.0,54.0,34.0,6,22,13,11,3,-21,-51,2,-27,-24,-64,-58,-17,1,-30,23,82,96,136,85,93,70,17,35,7,404,190.0,-155.0,0.0,0.0,1.6,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4083,2015-04-27,0.0,0.0,53.0,33.0,0,12,12,3,-16,-31,-76,-17,124,112,72,42,-16,10,-19,17,-105,-53,-83,136,28,23,9,20,13,217,404.0,594.0,0.0,0.0,1.6,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4084,2015-04-28,0.0,0.0,60.0,33.0,1,9,14,5,-14,-10,-106,-7,192,47,49,31,13,10,-55,-34,-74,-46,-102,87,31,28,24,-1,17,108,217.0,621.0,0.0,0.0,-0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4085,2015-04-29,0.0,0.0,62.0,29.0,2,22,19,-1,-12,-26,-122,-1,90,71,67,13,-12,17,-43,-41,-29,-31,-108,93,4,-5,22,4,-21,-30,108.0,325.0,0.0,0.0,-0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4086,2015-04-30,0.0,0.0,69.0,29.0,3,19,9,-2,-16,-27,-109,-27,109,20,37,67,0,39,-56,-2,-18,-56,-113,92,51,-23,-14,0,9,-11,-30.0,78.0,0.0,0.0,-0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
4129,2015-11-01,0.0,0.0,50.0,26.0,6,7,23,4,5,-19,-46,-44,-60,-99,-108,-93,-142,-85,-57,-70,30,118,77,87,25,32,0,37,20,-358,-22.0,824.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
4130,2015-11-02,0.0,0.0,61.0,25.0,0,14,4,-5,-16,-47,-64,-21,140,95,-4,15,-36,-17,-35,4,-18,-38,27,69,-28,7,-8,6,2,46,-358.0,-380.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,26,6,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
4131,2015-11-03,0.0,0.0,68.0,27.0,1,0,-5,-4,-6,-59,-91,-4,159,-6,-18,-24,-54,-130,-12,4,-74,2,-64,37,-67,-10,-8,2,10,-422,46.0,-312.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,11,1,6,3,13,9,8,5,0,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
4132,2015-11-04,0.5,0.0,64.0,27.0,2,16,-1,-1,-22,-79,-85,54,183,25,-75,-10,30,-69,-82,16,-87,-26,-56,23,-73,-34,1,-1,6,-347,-422.0,-376.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
4133,2015-11-05,3.4,3.0,47.0,27.0,3,2,4,2,-14,-57,-98,1,172,73,-4,6,2,-102,-75,-71,-38,-42,-18,24,-31,-46,-25,10,12,-313,-347.0,-769.0,0.5,0.5,1.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
