,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,WEEKDAY,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,Flux,PrevFlux24,PrevFlux48,SNOW24,SNOW48,SNOW7
3519,2020-12-27,0.04,1.2,8.0,34.0,2.0,6,-1,6,1,-7,-27,-34,-11,-25,-117,-114,-80,-36,-22,16,46,174,234,193,107,26,-3,27,18,10,381,399.0,605.0,0.0,0.0,2.1
3520,2020-12-28,0.04,1.0,8.0,30.0,0.0,0,6,-9,-5,-7,-30,-72,-97,24,10,-15,-69,2,50,137,98,58,-16,34,71,7,-16,-10,-8,18,161,381.0,780.0,1.2,1.2,3.3
3521,2020-12-29,0.44,8.5,16.0,25.0,2.0,1,3,12,-10,-5,-28,-48,-72,78,115,19,-63,54,1,62,-40,59,-35,20,17,-18,13,-4,-27,18,121,161.0,542.0,1.0,2.2,4.3
3522,2020-12-30,0.09,2.1,15.0,24.0,-11.0,2,20,5,-3,-9,-46,-43,-69,-26,21,-78,-64,-42,-26,-15,67,83,190,78,-7,55,23,6,-4,7,123,121.0,282.0,8.5,9.5,12.8
3523,2020-12-31,0.0,0.0,14.0,21.0,-13.0,3,16,5,-6,-21,-20,-42,-67,37,43,8,-29,-51,11,57,90,169,120,109,46,31,53,0,-6,27,580,123.0,244.0,2.1,10.6,12.8
3524,2021-01-01,0.0,0.0,13.0,28.0,10.0,4,5,8,-13,-3,-19,-29,-34,-21,-56,-166,-183,-90,-73,-34,114,119,74,82,24,5,4,4,19,8,-255,580.0,703.0,0.0,2.1,12.8
3525,2021-01-02,0.0,0.0,12.0,29.0,-5.0,5,-1,2,-1,-22,-50,-63,-74,-97,-167,-274,-321,-174,-11,-62,15,52,78,92,25,6,13,-17,-14,3,-1062,-255.0,325.0,0.0,0.0,12.8
3526,2021-01-03,0.0,0.0,11.0,21.0,-10.0,6,8,7,-9,-7,-20,-44,-49,-69,-127,-203,-321,-89,-136,-86,2,41,19,66,48,22,-30,-31,-3,14,-997,-1062.0,-1317.0,0.0,0.0,12.8
3527,2021-01-04,0.0,0.0,11.0,30.0,9.0,0,12,6,-15,-20,-37,-92,-121,96,16,-14,-37,-15,-19,-45,-2,-8,17,31,27,19,4,7,8,3,-179,-997.0,-2059.0,0.0,0.0,11.6
3528,2021-01-05,0.37,4.1,15.0,38.0,15.0,1,16,6,-15,-12,-40,-60,-142,122,68,10,1,-16,-10,-11,17,-68,-43,-6,11,-17,3,-13,9,8,-182,-179.0,-1176.0,0.0,0.0,10.6
3529,2021-01-06,0.21,5.0,18.0,29.0,14.0,2,-4,-4,-9,-21,-37,-66,-96,126,151,-6,12,-50,11,-53,2,-68,19,52,22,-38,11,10,21,11,-4,-182.0,-361.0,4.1,4.1,6.2
3530,2021-01-07,0.0,0.0,17.0,30.0,-2.0,3,21,5,-6,-16,-42,-79,-105,177,66,37,-18,47,1,17,6,-41,4,32,114,57,54,21,1,7,360,-4.0,-186.0,5.0,9.1,9.1
3531,2021-01-08,0.0,0.0,16.0,32.0,-1.0,4,0,3,1,-2,-31,-59,-123,96,-29,-33,-47,113,26,35,13,54,68,132,100,123,89,54,27,17,627,360.0,356.0,0.0,5.0,9.1
3532,2021-01-09,0.0,0.0,15.0,34.0,5.0,5,-5,5,-7,-4,-31,-35,-43,-4,-13,-47,-34,-38,8,33,56,-7,-25,77,-43,23,-6,44,4,8,-84,627.0,987.0,0.0,0.0,9.1
3533,2021-01-10,0.0,0.0,14.0,23.0,1.0,6,0,2,-4,4,-29,-18,-55,-75,-104,-229,-284,-143,-103,-140,-21,-6,-4,75,10,52,0,19,20,4,-1029,-84.0,543.0,0.0,0.0,9.1
3534,2021-01-11,0.0,0.0,14.0,22.0,-9.0,0,0,-5,-6,-19,-49,-90,-62,83,-6,-17,-59,-11,-39,-51,9,59,56,45,3,-18,-6,-4,17,11,-159,-1029.0,-1113.0,0.0,0.0,9.1
3535,2021-01-12,0.0,0.0,14.0,29.0,-11.0,1,7,-3,-9,-20,-25,-69,-112,97,-7,-4,47,6,-22,4,17,-2,4,11,1,-6,-11,1,5,15,-75,-159.0,-1188.0,0.0,0.0,9.1
3536,2021-01-13,0.0,0.0,13.0,29.0,-7.0,2,2,-1,-16,-12,-36,-56,-89,67,2,-14,62,-21,-75,-3,82,38,45,46,0,26,9,-12,3,23,70,-75.0,-234.0,0.0,0.0,5.0
3537,2021-01-14,0.0,0.0,13.0,36.0,15.0,3,15,-5,-16,-7,-30,-59,-113,116,48,23,20,50,-41,-3,3,46,37,56,51,50,66,26,40,32,405,70.0,-5.0,0.0,0.0,-0.0
3538,2021-01-15,0.0,0.0,13.0,28.0,-2.0,4,8,3,10,-4,-36,-62,-115,64,-14,-82,-31,-6,-15,46,66,148,116,149,144,133,90,95,51,30,788,405.0,475.0,0.0,0.0,-0.0
3539,2021-01-16,0.08,1.1,12.0,35.0,-3.0,5,1,3,1,-5,-16,-26,-99,-91,-19,-21,-16,-19,69,35,90,63,92,93,15,-18,7,18,7,12,176,788.0,1193.0,0.0,0.0,-0.0
3540,2021-01-17,0.0,0.0,12.0,33.0,15.0,6,2,0,-7,-2,-16,-31,-39,-43,-90,-168,-235,-136,-108,-105,86,12,27,64,57,3,12,10,18,3,-686,176.0,964.0,1.1,1.1,1.1
3541,2021-01-18,0.0,0.0,12.0,36.0,17.0,0,8,6,-6,-16,-41,-85,-170,-77,-131,-191,-109,-112,-87,-62,-76,-60,-14,133,1,-2,15,2,5,16,-1053,-686.0,-510.0,0.0,1.1,1.1
3542,2021-01-19,0.0,0.0,11.0,32.0,6.0,1,11,-1,-8,-20,-29,-96,-155,75,18,-39,-2,40,-5,-38,9,-3,29,55,86,-19,-13,-1,-2,19,-89,-1053.0,-1739.0,0.0,0.0,1.1
3543,2021-01-20,0.0,0.0,10.0,31.0,2.0,2,9,-3,-7,-11,-30,-75,-127,84,-7,23,-14,-8,-28,-15,65,-2,18,105,27,23,0,34,-5,11,67,-89.0,-1142.0,0.0,0.0,1.1
3544,2021-01-21,0.0,0.0,10.0,39.0,9.0,3,11,0,-10,-13,-36,-69,-117,69,-5,24,-21,68,-13,-64,89,6,131,73,86,81,68,64,42,21,485,67.0,-22.0,0.0,0.0,1.1
3545,2021-01-22,0.1,2.1,12.0,40.0,20.0,4,6,2,-5,-18,-35,-69,-62,19,24,-31,55,57,6,-23,34,86,117,198,160,187,158,101,11,37,1015,485.0,552.0,0.0,0.0,1.1
3546,2021-01-23,0.17,2.6,14.0,38.0,25.0,5,9,13,-3,-8,-21,-26,-65,-61,64,44,39,-2,52,55,-38,57,1,20,-2,-57,91,5,-6,13,174,1015.0,1500.0,2.1,2.1,3.2
3547,2021-01-24,0.0,0.0,13.0,38.0,9.0,6,-7,4,-7,-3,-24,-30,-44,-27,-145,-363,-297,-203,-197,-166,-98,18,-80,29,12,-3,-2,25,0,-13,-1621,174.0,1189.0,2.6,4.7,4.7
3548,2021-01-25,0.09,1.8,15.0,35.0,9.0,0,-5,-5,-20,-16,-54,-99,-116,133,-13,-44,-57,-46,6,-76,-14,28,21,37,-24,3,8,-7,23,22,-315,-1621.0,-1447.0,0.0,2.6,4.7
3549,2021-01-26,0.03,0.5,14.0,31.0,-1.0,1,12,4,-11,-13,-42,-58,-62,89,-23,28,32,13,-10,-20,15,21,15,6,5,-20,-8,0,1,19,-7,-315.0,-1936.0,1.8,1.8,6.5
3550,2021-01-27,0.06,1.1,14.0,23.0,-1.0,2,-4,4,-11,-16,-44,-81,-112,49,39,-50,8,28,-67,-194,-26,19,41,39,25,25,8,7,-2,16,-299,-7.0,-322.0,0.5,2.3,7.0
3551,2021-01-28,0.0,0.0,13.0,30.0,-2.0,3,6,-4,-3,-11,-37,-67,-125,143,-5,14,28,9,23,24,10,32,91,114,106,65,91,78,18,11,611,-299.0,-306.0,1.1,1.6,8.1
3552,2021-01-29,0.0,0.0,12.0,45.0,15.0,4,5,3,2,-10,-20,-58,-112,52,9,2,16,-17,39,31,59,67,198,237,166,150,172,68,42,29,1130,611.0,312.0,0.0,1.1,8.1
3553,2021-01-30,0.05,1.0,11.0,50.0,18.0,5,3,-7,-7,2,-26,-31,-12,-10,27,43,18,13,57,40,74,40,23,81,27,-13,-4,11,-15,4,338,1130.0,1741.0,0.0,0.0,6.0
3554,2021-01-31,0.0,0.0,11.0,32.0,12.0,6,-1,-9,-11,1,-36,-55,-55,-66,-154,-234,-299,-196,-251,-178,-146,-67,-15,3,26,-9,6,23,10,3,-1710,338.0,1468.0,1.0,1.0,4.4
3555,2021-02-01,0.0,0.0,11.0,37.0,3.0,0,0,-4,-6,-23,-40,-104,-136,68,20,-90,-37,-67,37,-56,-33,-22,76,72,20,-1,2,-3,1,11,-315,-1710.0,-1372.0,0.0,1.0,4.4
3556,2021-02-02,0.0,0.0,11.0,36.0,4.0,1,8,-6,-8,-11,-48,-85,-133,116,20,-49,47,-22,31,19,23,8,9,102,16,-18,-26,5,2,17,17,-315.0,-2025.0,0.0,0.0,2.6
3557,2021-02-04,0.09,1.4,12.0,46.0,16.0,3,-5,3,0,-24,-46,-66,-114,121,108,56,21,-37,-12,61,26,86,136,-3,203,93,156,110,51,24,948,17.0,-298.0,0.0,0.0,2.1
3558,2021-02-05,0.12,2.4,14.0,26.0,16.0,4,2,-7,-8,-6,-34,-58,-137,88,91,87,104,44,51,79,5,59,16,-23,-6,44,-14,11,101,109,598,948.0,965.0,1.4,1.4,2.4
3559,2021-02-06,0.6,10.5,23.0,25.0,18.0,5,43,11,48,-11,-8,-47,-25,62,54,23,76,128,26,-27,-26,-37,-45,-1,-10,-54,-26,-13,10,2,153,598.0,1546.0,2.4,3.8,4.8
3560,2021-02-07,0.0,0.0,22.0,32.0,21.0,6,-10,-1,-11,-14,-37,-43,-73,-122,-228,-353,-499,-245,-274,-118,-22,-40,-46,63,21,-2,-1,21,14,13,-2007,153.0,751.0,10.5,12.9,15.3
3561,2021-02-08,0.0,0.0,18.0,40.0,19.0,0,-1,-5,-19,-14,-64,-114,-164,-5,-29,-56,-147,-29,-29,-5,-50,-21,31,10,-31,18,10,-20,8,22,-704,-2007.0,-1854.0,0.0,10.5,14.3
3562,2021-02-09,0.0,0.0,16.0,40.0,15.0,1,8,-1,0,-10,-47,-92,-143,131,22,55,-5,-48,15,43,-69,25,45,21,-95,-33,-16,7,20,15,-152,-704.0,-2711.0,0.0,0.0,14.3
3563,2021-02-10,0.38,5.6,22.0,36.0,18.0,2,5,-8,-6,-14,-50,-63,-155,116,113,30,14,-26,33,-10,-33,-59,11,48,-1,-8,16,32,24,12,21,-152.0,-856.0,0.0,0.0,14.3
3564,2021-02-11,0.0,0.0,21.0,40.0,20.0,3,3,-6,-1,-4,-37,-91,-110,145,85,51,-27,-33,26,-37,61,-21,78,129,152,31,113,65,49,34,655,21.0,-131.0,5.6,5.6,19.9
3565,2021-02-12,0.35,3.6,23.0,37.0,20.0,4,21,17,8,-31,-20,-74,-132,131,46,68,-2,53,57,48,30,12,63,126,75,49,44,25,-11,47,650,655.0,676.0,0.0,5.6,18.5
3566,2021-02-13,0.48,3.0,24.0,35.0,27.0,5,7,7,-11,-1,-10,-9,-38,-7,-42,-83,-122,11,28,81,30,61,18,69,-11,11,-51,11,1,17,-33,650.0,1305.0,3.6,3.6,19.7
3567,2021-02-14,0.13,1.8,25.0,34.0,-2.0,6,3,4,-2,3,-27,-22,-25,9,-68,-155,-169,-122,-58,-85,-46,8,10,80,10,52,-10,10,9,16,-575,-33.0,617.0,3.0,6.6,12.2
3568,2021-02-15,0.03,0.5,24.0,6.0,-6.0,0,4,-7,-15,-14,-41,-106,-140,-20,-26,-144,-241,-65,-58,-77,-54,0,70,55,17,20,-27,3,3,26,-837,-575.0,-608.0,1.8,4.8,14.0
3569,2021-02-16,0.15,3.5,27.0,22.0,0.0,1,7,6,-8,-28,-29,-110,-101,84,110,-1,-25,3,71,-23,-26,-116,-13,-30,13,-13,-19,12,7,0,-229,-837.0,-1412.0,0.5,2.3,14.5
3570,2021-02-17,0.16,3.0,30.0,29.0,16.0,2,15,-8,-9,-17,-46,-64,-132,22,149,18,95,34,-8,5,2,6,-61,27,22,-14,8,22,22,13,101,-229.0,-1066.0,3.5,4.0,18.0
3571,2021-02-18,0.04,1.0,30.0,28.0,-1.0,3,8,6,2,-21,-37,-80,-135,21,108,96,-11,10,-7,-13,68,44,57,140,119,66,46,114,34,28,663,101.0,-128.0,3.0,6.5,15.4
3572,2021-02-19,0.0,0.0,26.0,24.0,-1.0,4,-1,1,9,-6,-53,-61,-121,15,78,-2,19,55,-15,23,66,70,127,-9,231,180,121,142,97,56,1022,663.0,764.0,1.0,4.0,16.4
3573,2021-02-20,0.0,0.0,26.0,29.0,6.0,5,18,-2,-5,-5,-30,-36,-48,-28,-11,-31,23,10,-25,-14,84,98,42,91,68,-7,23,14,4,4,237,1022.0,1685.0,0.0,1.0,12.8
3574,2021-02-21,0.09,2.1,28.0,32.0,16.0,6,7,-4,-4,-6,-19,-34,-61,-42,-97,-182,-279,-175,-207,-247,-331,59,-101,-56,-6,-31,18,12,8,-5,-1783,237.0,1259.0,0.0,0.0,9.8
3575,2021-02-22,0.0,0.0,27.0,26.0,15.0,0,2,4,-8,-23,-55,-111,-180,34,10,-25,-69,23,-62,27,-28,-9,78,35,2,-22,-28,-3,25,12,-371,-1783.0,-1546.0,2.1,2.1,10.1
3576,2021-02-23,0.0,0.0,26.0,39.0,4.0,1,9,2,-5,-18,-57,-97,-176,50,30,60,-34,13,-15,-29,24,21,11,30,21,-13,18,32,-7,21,-109,-371.0,-2154.0,0.0,2.1,9.6
3577,2021-02-24,0.0,0.0,25.0,42.0,2.0,2,1,-2,-9,-16,-48,-68,-163,18,70,30,18,-20,-19,-14,42,81,89,22,4,12,-4,-23,4,18,23,-109.0,-480.0,0.0,0.0,6.1
3578,2021-02-25,0.03,0.5,24.0,37.0,4.0,3,-4,8,-6,-22,-51,-103,-185,65,43,-11,29,52,2,39,77,146,137,92,69,130,91,82,36,28,744,23.0,-86.0,0.0,0.0,3.1
3579,2021-02-26,0.0,0.0,23.0,29.0,4.0,4,11,6,1,-12,-41,-85,-144,70,54,137,63,76,13,-29,62,71,119,168,126,114,204,111,14,36,1145,744.0,767.0,0.5,0.5,2.6
3580,2021-02-27,0.14,2.4,25.0,33.0,6.0,5,-3,4,-5,-2,-29,-35,-69,-14,-14,-15,4,-18,33,-21,34,8,-9,38,53,12,-10,-9,17,-2,-52,1145.0,1889.0,0.0,0.5,2.6
3581,2021-02-28,0.05,1.1,26.0,24.0,6.0,6,2,-8,-12,0,-23,-53,-51,-57,-105,-337,-360,-206,-218,-194,-193,-31,-15,14,11,18,-4,18,12,7,-1785,-52.0,1093.0,2.4,2.4,5.0
3582,2021-03-04,0.0,0.0,22.0,50.0,6.0,3,3,0,-3,-20,-30,-65,-111,97,82,34,78,63,20,50,31,41,13,91,10,18,90,97,131,32,752,-1785.0,-1837.0,1.1,3.5,4.0
3583,2021-03-05,0.27,2.4,24.0,34.0,18.0,4,25,8,-8,-9,-27,-35,-141,-53,38,46,37,37,30,46,76,88,102,123,180,97,147,117,44,13,981,752.0,-1033.0,0.0,1.1,4.0
3584,2021-03-06,0.0,0.0,21.0,46.0,11.0,5,8,-10,0,-5,-24,-39,-87,-45,-49,27,-55,3,65,74,8,102,-27,66,7,23,-8,17,9,-6,54,981.0,1733.0,2.4,2.4,6.4
3585,2021-03-07,0.0,0.0,20.0,49.0,11.0,6,9,-4,-7,-6,-23,-18,-61,-87,-173,-269,-356,-220,-158,-140,-119,-58,-19,25,27,20,27,27,-7,15,-1575,54.0,1035.0,0.0,2.4,6.4
3586,2021-03-08,0.0,0.0,18.0,57.0,14.0,0,2,5,-6,-21,-45,-81,-143,26,-9,-36,10,-6,-11,-46,-11,-70,-7,49,68,-15,-23,16,6,18,-330,-1575.0,-1521.0,0.0,0.0,5.9
3587,2021-03-09,0.0,0.0,17.0,54.0,22.0,1,14,-7,-1,-9,-40,-68,-124,89,43,25,18,9,3,-7,45,-76,64,47,4,0,-38,1,9,48,49,-330.0,-1905.0,0.0,0.0,5.9
3588,2021-03-10,0.07,1.6,18.0,53.0,27.0,2,16,4,-2,-10,-38,-62,-139,42,45,-6,-18,-23,23,-54,0,15,95,-13,30,-6,17,22,37,10,-15,49.0,-281.0,0.0,0.0,3.5
3589,2021-03-11,0.0,0.0,16.0,32.0,11.0,3,13,-1,2,-11,-37,-69,-156,30,19,41,-16,22,5,50,39,47,86,68,88,101,50,54,52,22,499,-15.0,34.0,1.6,1.6,4.0
3590,2021-03-12,0.0,0.0,15.0,38.0,12.0,4,2,8,6,-7,-25,-57,-141,-33,5,-49,-13,41,82,88,136,107,90,152,135,140,76,15,28,17,803,499.0,484.0,0.0,1.6,4.0
3591,2021-03-13,0.0,0.0,14.0,46.0,20.0,5,14,19,13,4,-7,-18,-43,-10,-9,-1,-3,69,112,25,-1,18,-19,1,-26,1,-10,-27,-15,9,96,803.0,1302.0,0.0,0.0,1.6
3592,2021-03-15,0.22,3.2,16.0,39.0,21.0,0,1,0,-6,-11,-29,-51,-150,-83,26,-60,-102,-65,-82,-66,-18,27,58,-1,1,-5,58,-13,-14,12,-573,96.0,899.0,0.0,0.0,1.6
3593,2021-03-16,0.02,0.4,14.0,41.0,22.0,1,22,22,5,-1,-31,-73,-141,19,23,-3,-59,39,27,-1,28,30,33,-46,3,-2,-12,15,26,18,-59,-573.0,-477.0,3.2,3.2,4.8
3594,2021-03-17,0.0,0.0,14.0,43.0,24.0,2,31,1,7,-10,-28,-43,-145,27,2,5,45,39,58,36,32,29,53,63,83,8,-19,13,19,23,329,-59.0,-632.0,0.4,3.6,5.2
3595,2021-03-18,0.0,0.0,13.0,42.0,14.0,3,11,-2,-4,-5,-37,-75,-109,7,-5,4,1,-41,11,44,49,23,31,36,118,77,53,32,31,16,266,329.0,270.0,0.0,0.4,5.2
3596,2021-03-19,0.0,0.0,12.0,48.0,14.0,4,15,7,2,-5,-30,-79,-161,-10,-30,-61,-91,40,28,-74,-19,49,33,161,158,136,120,31,59,25,304,266.0,595.0,0.0,0.0,3.6
3597,2021-03-20,0.0,0.0,10.0,56.0,20.0,5,21,-5,0,-10,-23,-44,-122,-148,-67,-141,-164,1,33,13,40,62,113,82,74,65,3,32,-15,17,-183,304.0,570.0,0.0,0.0,3.6
3598,2021-03-21,0.09,2.1,10.0,62.0,23.0,6,19,1,-9,-6,-15,-61,-58,-81,-171,-277,-292,-95,-109,-42,-31,-4,61,140,69,42,-1,4,1,10,-905,-183.0,121.0,0.0,0.0,3.6
3599,2021-03-22,0.0,0.0,8.0,37.0,18.0,0,8,3,-9,-23,-35,-72,-148,7,26,-63,-12,17,-33,71,-13,23,87,23,27,43,-19,-7,19,8,-72,-905.0,-1088.0,2.1,2.1,5.7
3600,2021-03-23,0.0,0.0,7.0,41.0,18.0,1,5,-8,-3,-13,-23,-68,-160,55,57,-40,11,-1,-32,66,-32,53,105,17,-17,-22,-51,12,23,13,-53,-72.0,-977.0,0.0,2.1,2.5
3601,2021-03-24,0.0,0.0,6.0,42.0,20.0,2,5,-4,-12,-22,-39,-53,-155,79,-40,33,-42,-34,33,15,61,-22,35,60,65,62,14,29,29,13,110,-53.0,-125.0,0.0,0.0,2.1
3602,2021-03-25,0.0,0.0,4.0,41.0,17.0,3,7,0,-7,-13,-30,-74,-156,37,38,-25,-98,-10,10,81,48,37,63,116,116,56,30,55,14,21,316,110.0,57.0,0.0,0.0,2.1
3603,2021-03-26,0.17,1.4,5.0,38.0,18.0,4,3,-9,-4,-12,-40,-81,-167,30,-35,-69,-21,-7,-4,38,93,54,42,108,232,152,56,109,28,17,513,316.0,426.0,0.0,0.0,2.1
3604,2021-03-27,0.2,1.7,5.0,42.0,23.0,5,15,14,-4,-16,-24,-39,-41,-22,-45,-35,-134,25,48,-22,2,41,-40,92,31,22,24,8,15,17,-68,513.0,829.0,1.4,1.4,3.5
3605,2021-03-28,0.0,0.0,3.0,42.0,22.0,6,5,10,-14,4,-21,-59,-54,-36,-114,-164,-233,-171,-105,-113,-55,9,-17,52,18,83,48,26,10,8,-883,-68.0,445.0,1.7,3.1,5.2
3606,2021-03-29,0.0,0.0,1.0,55.0,22.0,0,1,-2,-6,-19,-50,-76,-121,54,28,-4,-81,-28,-23,-10,3,61,54,47,28,-10,-13,17,34,20,-96,-883.0,-951.0,0.0,1.7,3.1
3607,2021-03-30,0.0,0.0,0.0,57.0,14.0,1,18,0,-9,-11,-39,-47,-119,110,8,-2,-46,-8,26,-13,15,-9,10,-9,24,18,15,-1,18,13,-38,-96.0,-979.0,0.0,0.0,3.1
3608,2021-03-31,0.0,0.0,0.0,34.0,12.0,2,18,1,-6,-17,-34,-55,-164,44,-6,3,2,31,-21,24,8,-18,58,52,23,23,13,38,17,11,45,-38.0,-134.0,0.0,0.0,3.1
3609,2021-04-01,0.0,0.0,0.0,43.0,12.0,3,12,1,-14,-8,-29,-72,-115,71,-16,39,-3,-36,5,8,-7,63,54,34,75,115,11,38,35,29,290,45.0,7.0,0.0,0.0,3.1
3610,2021-04-02,0.0,0.0,0.0,58.0,15.0,4,10,10,10,-9,-18,-41,-127,24,-9,-35,-28,-17,5,-55,19,21,42,116,119,63,47,44,35,6,232,290.0,335.0,0.0,0.0,3.1
3611,2021-04-03,0.0,0.0,0.0,66.0,20.0,5,6,1,-3,-9,-14,-38,-58,-97,-53,-39,-32,-18,-94,-50,-71,-18,4,29,1,14,42,14,-17,11,-489,232.0,522.0,0.0,0.0,1.7
3612,2021-04-04,0.0,0.0,0.0,71.0,25.0,6,-8,-2,3,7,-13,-36,-17,-97,-149,-116,-228,-188,-202,-169,-150,-100,-38,79,50,35,43,27,6,19,-1244,-489.0,-257.0,0.0,0.0,-0.0
3613,2021-04-05,0.0,0.0,0.0,68.0,27.0,0,7,0,-13,-12,-45,-63,-104,-12,49,16,-60,21,-9,-60,-55,-116,84,50,-43,-19,25,32,31,22,-274,-1244.0,-1733.0,0.0,0.0,-0.0
3614,2021-04-06,0.0,0.0,0.0,70.0,27.0,1,26,3,-4,1,-40,-62,-121,26,44,2,-35,-50,39,48,-33,-66,3,24,73,-14,3,-5,11,17,-110,-274.0,-1518.0,0.0,0.0,-0.0
3615,2021-04-07,0.07,0.9,1.0,42.0,27.0,2,15,4,-6,-4,-41,-56,-175,78,60,-33,-44,19,6,-44,16,-36,63,-20,62,26,6,28,20,15,-41,-110.0,-384.0,0.0,0.0,-0.0
3616,2021-04-08,0.0,0.0,0.0,52.0,28.0,3,-1,6,4,-6,-45,-74,-149,23,43,24,9,18,-16,-7,21,37,6,70,60,24,65,22,4,17,155,-41.0,-151.0,0.9,0.9,0.9
3617,2021-04-09,0.0,0.0,0.0,62.0,26.0,4,19,9,-5,1,-38,-40,-176,0,-2,30,-26,-14,17,-4,59,1,72,68,192,202,111,66,82,22,646,155.0,114.0,0.0,0.9,0.9
3618,2021-04-10,0.0,0.0,0.0,47.0,20.0,5,4,10,-7,7,-17,-56,-65,-64,-69,37,101,77,27,-17,-52,-37,-18,8,44,12,23,-1,7,19,-27,646.0,801.0,0.0,0.0,0.9
3619,2021-04-11,0.0,0.0,0.0,61.0,21.0,6,-11,5,-4,-3,-8,-25,-45,-70,-88,-70,-165,-159,-101,-114,-137,-106,-118,-54,-54,28,29,28,24,27,-1191,-27.0,619.0,0.0,0.0,0.9
3620,2021-04-12,0.0,0.0,0.0,57.0,22.0,0,11,7,-4,-11,-42,-68,-132,21,17,5,-79,-4,6,-40,-8,-72,58,10,69,1,-16,-123,-144,-73,-611,-1191.0,-1218.0,0.0,0.0,0.9
3621,2021-04-13,0.0,0.0,0.0,51.0,22.0,1,-2,-4,-6,-15,-27,-73,-149,36,19,1,3,-12,0,11,-3,-36,61,32,43,-6,9,12,8,18,-80,-611.0,-1802.0,0.0,0.0,0.9
3622,2021-04-14,0.15,0.0,0.0,54.0,26.0,2,3,2,-8,-10,-29,-82,-206,44,11,12,-32,2,-73,-54,-14,-99,-6,16,61,13,-5,14,16,16,-408,-80.0,-691.0,0.0,0.0,0.9
3623,2021-04-15,0.05,0.5,1.0,62.0,28.0,3,12,5,-2,-12,-18,-73,-153,56,68,28,-6,2,-63,-12,68,24,31,-31,14,25,-4,7,22,32,20,-408.0,-488.0,0.0,0.0,-0.0
3624,2021-04-16,0.55,3.5,4.0,35.0,24.0,4,10,-4,-8,-9,-41,-59,-174,82,-22,-44,17,-52,-74,-3,-20,8,1,80,162,101,18,12,20,14,15,20.0,-388.0,0.5,0.5,0.5
3625,2021-04-17,0.0,0.0,2.0,36.0,18.0,5,-2,-4,-5,-1,-25,-61,-57,-122,-38,-55,-43,44,-24,-39,23,71,77,124,46,58,-12,25,13,12,5,15.0,35.0,3.5,4.0,4.0
3626,2021-04-18,0.0,0.0,1.0,46.0,18.0,6,8,11,6,6,-18,-35,-15,-69,-73,-72,-135,-103,-88,-109,-55,33,68,73,66,59,59,40,33,15,-295,5.0,20.0,0.0,3.5,4.0
3627,2021-04-19,0.0,0.0,0.0,52.0,19.0,0,8,2,-10,-7,-27,-89,-141,-72,48,-11,-24,19,-54,0,-20,54,143,42,51,3,-4,10,22,10,-47,-295.0,-290.0,0.0,0.0,4.0
3628,2021-04-20,0.04,0.7,1.0,53.0,16.0,1,-7,0,-1,-9,-24,-73,-175,-60,27,-23,-44,25,4,15,5,44,62,9,141,32,-16,8,21,9,-30,-47.0,-342.0,0.0,0.0,4.0
3629,2021-04-21,0.0,0.0,0.0,44.0,16.0,2,-3,3,1,-16,-30,-61,-161,-80,64,3,12,-11,-13,36,18,14,73,-7,113,-18,0,7,16,24,-16,-30.0,-77.0,0.7,0.7,4.7
3630,2021-04-22,0.0,0.0,0.0,40.0,20.0,3,7,-7,-9,-7,-28,-83,-170,-56,61,30,-24,74,-30,9,33,56,63,77,66,-31,-16,23,10,20,68,-16.0,-46.0,0.0,0.7,4.7
3631,2021-04-23,0.07,1.0,1.0,51.0,23.0,4,18,-2,2,2,-31,-76,-224,-79,-45,-25,5,-39,27,-11,66,-28,69,149,124,114,34,41,54,63,208,68.0,52.0,0.0,0.0,4.2
3632,2021-04-24,0.0,0.0,0.0,54.0,23.0,5,23,12,-4,1,-19,-61,-83,-73,-16,-49,-43,8,-73,8,36,42,29,136,78,24,20,29,57,31,113,208.0,276.0,1.0,1.0,1.7
3633,2021-04-25,0.0,0.0,0.0,68.0,23.0,6,13,9,-1,-6,-5,-32,-35,-10,-68,-69,-114,-86,-74,-76,-72,25,87,116,42,48,39,69,36,31,-133,113.0,321.0,0.0,1.0,1.7
3634,2021-04-26,0.0,0.0,0.0,68.0,38.0,0,16,-5,-9,-9,-37,-75,-158,56,39,14,-29,12,-4,-49,18,-68,129,107,112,-5,6,2,25,18,106,-133.0,-20.0,0.0,0.0,1.7
3635,2021-04-27,0.0,0.0,0.0,62.0,30.0,1,11,5,-3,-14,-27,-73,-208,15,69,15,-16,21,0,42,-1,-76,100,28,65,33,-2,18,16,4,22,106.0,-27.0,0.0,0.0,1.7
3636,2021-04-28,0.11,0.0,0.0,53.0,30.0,2,8,0,0,-10,-46,-94,-208,-22,38,56,11,40,11,-25,46,-4,70,68,110,-30,-1,16,7,18,59,22.0,128.0,0.0,0.0,1.0
3637,2021-04-29,0.0,0.0,0.0,62.0,27.0,3,2,2,1,-19,-21,-79,-210,7,43,-2,1,1,-45,3,35,35,72,102,65,18,14,19,24,6,74,59.0,81.0,0.0,0.0,1.0
