"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-04-30","0.03","0.5",,"46","26","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-01","0.00",,,"46","21","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-02","0.00",,,"59","21","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-03","0.00",,,"66","28","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-04","0.00",,,"74","33","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-05","0.00",,,"73","33","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-06","0.00",,,"68","32","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-07","0.00",,,"68","32","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-08","0.03","0.5",,"62","31","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-09","0.12",,,"49","31","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-10","0.08",,,"50","32","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-11",,,,"49","31",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-12",,,,"38","31","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-13","0.00",,,"43","20","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-14","0.00",,,"48","22","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-15","0.00",,,"55","26","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-16","0.00",,,"60","32","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-17","0.04",,,"61","35","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-18","0.02",,,"67","38","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-19","0.00",,,"76","42","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-20","0.00",,,"71","33","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-21","0.00",,,"73","35","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-22","0.00",,,"71","35","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-23","0.05",,,"73","38","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-24","0.21",,,"67","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-25","0.11",,,"65","40","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-26","0.11",,,"59","32","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-27","0.00",,,"68","35","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-28","0.04",,,"78","38","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-29","0.00",,,"82","41","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-30","0.00",,,"76","49","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-05-31","0.15",,,"63","40","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-01","0.03",,,"72","43","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-02","0.00",,,"72","34","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-03","0.00",,,"76","37","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-04","0.00",,,"76","36","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-05","0.00",,,"78","37","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-06","0.00",,,"74","36","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-07","0.00",,,"77","38","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-08","0.00",,,"77","39","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-09","0.41",,,"53","31","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-10","0.00",,,"64","33","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-11","0.04",,,"71","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-12","0.00",,,"72","37",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-13","0.00",,,"75","41",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-14","0.00",,,"78","39",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-15","0.00",,,"62","29","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-16","0.00",,,"67","32","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-17","0.00",,,"71","41","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-18","0.02",,,"77","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-19","0.00",,,"60","30","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-20","0.00",,,"67","31","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-21","0.00",,,"76","36","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-22","0.00",,,"78","44",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-23","0.00",,,"74","37",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-24","0.00",,,"78","39",
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-25","0.00",,,"80","41","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-26","0.00",,,"81","38","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-27","0.00",,,"82","42","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-28","0.27",,,"63","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-29","0.00",,,"73","41","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-06-30","0.00",,,"81","41","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-01","0.00",,,"79","36","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-02","0.00",,,"75","38","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-03","0.00",,,"80","40","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-04","0.00",,,"85","45","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-05","0.00",,,"84","43","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-06","0.00",,,"84","45","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-07","0.00",,,"87","46","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-08","0.00",,,"89","47","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-09","0.00",,,"84","47","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-10","0.00",,,"85","46","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-11","0.45",,,"81","47","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-12","0.28",,,"79","53","56"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-13","0.00",,,"80","50","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-14","0.00",,,"83","48","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-15","0.20",,,"81","46","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-16","0.32",,,"76","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-17","0.00",,,"76","42","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-18","0.05",,,"75","44","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-19","0.05",,,"81","44","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-20","0.00",,,"85","45","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-21","0.00",,,"86","46","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-22","0.00",,,"85","43","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-23","0.00",,,"88","46","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-24","0.02",,,"88","50","55"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-25","0.34",,,"79","53","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-26","0.04",,,"82","50","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-27","0.07",,,"82","48","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-28","0.00",,,"83","50","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-29","0.15",,,"85","52","56"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-30","0.98",,,"68","54","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-07-31","0.74",,,"67","48","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-01","0.03",,,"75","48","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-02","0.00",,,"77","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-03","0.00",,,"81","44","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-04","0.00",,,"82","45","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-05","0.88",,,"69","49","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-06","0.40",,,"73","50","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-07","0.03",,,"77","45","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-08","0.07",,,"73","42","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-09","0.07",,,"75","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-10",,,,"76","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-11",,,,"79","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-12","0.00",,,"82","44","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-13","0.00",,,"84","45","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-14","0.25",,,"80","50","55"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-15","0.11",,,"73","41","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-16","0.10",,,"77","43","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-17","0.00",,,"83","42","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-18","0.05",,,"82","44","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-19","0.00",,,"84","44","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-20","0.45",,,"69","47","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-21","0.14",,,"70","46","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-22","0.04",,,"72","46","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-23","0.23",,,"70","46","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-24","0.13",,,"59","37","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-25","0.26",,,"68","38","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-26","0.16",,,"73","45","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-27","0.52",,,"67","46","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-28","0.78",,,"64","47","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-29","0.10",,,"62","41","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-30","0.07",,,"71","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-08-31","0.12",,,"74","41","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-01","0.18",,,"65","36","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-02","0.00",,,"70","36","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-03","0.00",,,"78","35","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-04","0.00",,,"82","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-05","0.08",,,"72","40","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-06","0.00",,,"74","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-07","0.04",,,"76","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-08","0.16",,,"74","40","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-09","0.22",,,"70","43","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-10","0.79",,,"54","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-11","0.06",,,"66","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-12","0.03",,,"69","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-13","0.00",,,"62","28","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-14","0.00",,,"72","30","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-15","0.07",,,"74","37","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-16","0.00",,,"78","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-17","0.07",,,"79","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-18","0.00",,,"81","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-19","0.00",,,"82","39","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-20","0.00",,,"80","40","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-21","0.00",,,"80","40","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-22","0.26",,,"65","43","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-23","0.58",,,"64","49","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-24","0.05",,,"69","39","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-25","0.00",,,"77","40","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-26","0.00",,,"81","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-27","0.00",,,"79","41","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-28","0.08",,,"78","43","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-29","0.25",,,"60","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-09-30","0.23",,,"53","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-01","0.34",,,"48","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-02","0.40","0.0",,"42","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-03","0.00",,,"52","28","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-04","0.00",,,"57","26","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-05","0.00",,,"62","26","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-06","0.00",,,"64","28","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-07","0.00",,,"67","30","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-08","0.00",,,"69","30","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-09","0.00",,,"71","34","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-10","0.14",,,"58","42","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-11","0.00",,,"63","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-12","0.20",,,"63","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-13","0.17",,,"44","33","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-14","0.00",,,"50","24","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-15","0.00",,,"65","24","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-16","0.00",,,"72","26","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-17","0.00",,,"68","30","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-18","0.00",,,"68","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-19","0.00",,,"68","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-20","0.00",,,"69","30","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-21","0.00",,,"68","30","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-22","0.40",,,"60","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-23","0.00",,,"58","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-24","0.00",,,"66","28","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-25","0.00",,,"72","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-26","0.00",,,"73","26","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-27","0.66","1.0","1.0","66","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-28","0.04",,,"42","19","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-29","0.00",,,"51","18","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-30","0.00",,,"60","19","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-10-31","0.00",,,"62","25","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-01","0.00","0.0","0.0","64","26","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-02","0.00","0.0","0.0","69","32","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-03","0.37","0.3","0.0","50","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-04","0.05","0.0","0.0","32","21","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-05","0.00","0.0","0.0","44","19","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-06","0.00","0.0","0.0","50","22","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-07","0.00","0.0","0.0","60","21","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-08","0.00","0.0","0.0","57","21","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-09","0.00","0.0","0.0","56","23","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-10","0.00","0.0","0.0","61","22","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-11","0.13","2.0","2.0","38","18","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-12","0.02","0.7","2.0","35","7","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-13","0.00","0.0","2.0","14","-3","-3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-14","0.21","2.8","5.0","24","-3","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-15","0.06","2.0","6.0","39","23","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-16","0.12","2.7","7.0","27","2","3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-17","0.00","0.0","5.0","21","0","0"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-18","0.00","0.0","5.0","30","0","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-19","0.00","0.0","5.0","30","2","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-20","0.00","0.0","4.0","44","10","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-21","0.00","0.0","3.0","34","10","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-22","0.00","0.0","2.0","47","12","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-23",,,"1.0","45","14","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-24",,"9.1","11.0","28","18","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-25",,,"9.0","28","10","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-26",,"5.6","13.0","32","14","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-27","0.00","0.0","10.0","39","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-28","0.00","0.0","9.0","41","15","15"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-29","0.00","0.0","9.0","45","14","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-11-30","0.00","0.0","8.0","53","16","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-01","0.02","0.5","7.0","46","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-02","0.00","0.0","6.0","44","27","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-03","0.00","0.0","5.0","47","21","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-04","0.00","0.0","5.0","35","22","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-05","0.02","0.0","5.0","39","25","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-06","0.00","0.0","4.0","46","24","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-07","0.00","0.0","3.0","45","24","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-08","0.00","0.0","3.0","46","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-09","0.00","0.0","3.0","45","13","15"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-10","0.00","0.0","3.0","43","12","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-11","0.00","0.0","2.0","42","13","15"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-12","0.00","0.0","2.0","45","12","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-13","0.00","0.0","2.0","41","16","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-14","0.26","3.8","6.0","47","25","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-15","0.35","5.8","11.0","30","22","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-16","0.00","0.0","10.0","29","-1","8"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-17","0.04","1.0","10.0","29","8","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-18","0.00","0.0","9.0","32","24","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-19","0.02","0.5","9.0","33","16","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-20","0.00","0.0","9.0","32","14","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-21","0.13","3.0","12.0","28","16","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-22","0.52","4.5","15.0","36","25","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-23","0.07","1.0","13.0","33","12","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-24","0.00","0.0","11.0","29","2","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-25","0.10","5.0","16.0","29","2","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-26","0.16","4.1","19.0","30","19","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-27","0.03","1.0","19.0","19","10","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-28","0.02","1.0","19.0","20","-2","6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-29","0.27","5.1","21.0","19","3","6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-30","0.00","0.0","18.0","19","-2","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2014-12-31","0.00","0.0","17.0","4","-19","-19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-01","0.00",,"17.0","3","-19","-13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-02","0.00",,"17.0","11","-13","-6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-03","0.00",,"16.0","24","-6","13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-04","0.04","1.1","17.0","24","12","13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-05","0.00","0.0","17.0","23","13","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-06","0.00",,"15.0","36","21","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-07","0.00",,"14.0","43","16","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-08","0.00",,"14.0","40","14","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-09","0.00",,"13.0","44","14","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-10","0.00",,"13.0","36","7","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-11","0.14","1.6","14.0","32","7","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-12","0.10","1.8","16.0","34","26","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-13","0.00",,"15.0","38","22","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-14","0.00",,"15.0","39","15","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-15","0.00",,"14.0","31","1","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-16","0.00",,"14.0","35","-2","5"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-17","0.02","0.7","14.0","35","5","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-18","0.00","0.0","14.0","38","8","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-19","0.00","0.0","14.0","43","14","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-20","0.02","0.9","14.0","37","19","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-21","0.00",,"14.0","34","7","8"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-22","0.00",,"14.0","28","-9","-9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-23","0.00",,"14.0","22","-9","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-24","0.00",,"14.0","34","2","4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2015-01-25","0.00",,"13.0","28","4","28"
